AgeCal (Valero-Garces et al 2019),Composite depth (cm),MS
77606.3,4481.00,-0.586693351
77610.6,4481.50,0.392829722
77613.2,4482.00,0.586136624
77616.2,4482.50,-0.187382673
77621,4483.00,0.235272137
77627,4483.50,0.513983899
77632.1,4484.00,-0.302764922
77638.1,4484.50,-0.800815538
77644,4485.00,-1.2505579
77647.4,4485.50,-0.405422823
77654.7,4486.00,0.145244818
77659.7,4486.50,0.103364192
77663,4487.00,0.282173414
77666.3,4487.50,-0.404182342
77673.9,4488.00,-0.085990328
77680.2,4488.50,-0.068423745
77686.6,4489.00,-0.116069274
77692.7,4489.50,-0.209516464
77697.4,4490.00,-0.713136845
77702,4490.50,0.070351999
77704.1,4491.00,0.039473389
77706.9,4491.50,0.140145983
77707.4,4492.00,0.177648091
77711.6,4492.50,0.509867272
77713.3,4493.00,0.750679619
77719.6,4493.50,0.866406795
77724.6,4494.00,0.487965113
77724.2,4494.50,0.661631968
77724.2,4495.00,0.63518673
77732.3,4495.50,2.84811458
77741.4,4496.00,-0.255548344
77743.6,4496.50,-0.114743916
77750.6,4497.00,-0.064398116
77757.3,4497.50,1.43549149
77761.9,4498.00,1.6369932
77767.8,4498.50,2.09561465
77774.6,4499.00,1.21783694
77781.3,4499.50,1.67316464
77786.4,4500.00,1.25430065
77791.9,4500.50,1.66068188
77798.1,4501.00,2.60502406
77802.3,4501.50,2.66068188
77809,4502.00,2.69585665
77812.3,4502.50,3.36977126
77814.2,4503.00,3.50502406
77818.8,4503.50,2.85746412
77826.9,4504.00,3.89918446
77831.4,4504.50,3.44093443
77834.7,4505.00,3.29503069
77839.5,4505.50,3.89918446
77843.8,4506.00,4.04234226
77846.6,4506.50,4.12220724
77847.2,4507.00,3.24093443
77851.3,4507.50,4.32220724
77856.5,4508.00,4.72685763
77859.4,4508.50,4.77153787
77862.2,4509.00,5.27695758
77864.8,4509.50,4.67520127
77869.1,4510.00,5.32685763
77872.6,4510.50,6.29432809
77877.4,4511.00,6.00328092
77882.5,4511.50,5.38738991
77889.2,4512.00,5.57153787
77893.2,4512.50,5.43349901
77899.4,4513.00,4.6330108
77904.9,4513.50,4.4411332
77911.9,4514.00,4.65675055
77916.4,4514.50,4.49703796
77921,4515.00,3.99401347
77925,4515.50,7.44671662
77931.7,4516.00,5.02372812
77941.7,4516.50,8.3776542
77950.3,4517.00,5.73217555
77952.8,4517.50,5.38985139
77957.4,4518.00,4.40291536
77965,4518.50,4.94394228
77970.2,4519.00,6.40048871
77975.5,4519.50,6.41024983
77981.6,4520.00,7.04671662
77985.7,4520.50,6.69887454
77988.2,4521.00,5.23411837
77994.2,4521.50,4.27771205
77997.9,4522.00,3.2241889
78014.1,4524.00,6.12297044
78021,4524.50,6.34881905
78025.7,4525.00,6.47619362
78029.1,4525.50,7.37795369
78035.1,4526.00,6.13856197
78040.4,4526.50,6.71481714
78049.2,4527.00,7.5397306
78052.6,4527.50,6.21437244
78058.6,4528.00,6.76907016
78062.7,4528.50,7.77287291
78068.6,4529.00,7.80808003
78076.4,4529.50,6.2897376
78080.3,4530.00,7.35652136
78085,4530.50,7.76526206
78092.9,4531.00,8.51210432
78096.6,4531.50,8.41041781
78100.8,4532.00,7.68145653
78106,4532.50,7.22612673
78109.3,4533.00,9.20624082
78112.5,4533.50,9.25623448
78115.9,4534.00,7.99408718
78123.8,4534.50,6.3396263
78131.4,4535.00,5.93469026
78134.3,4535.50,6.09863265
78136.5,4536.00,7.14256027
78143.6,4536.50,6.54671662
78148.2,4537.00,7.00624082
78157,4537.50,6.09966855
78162.4,4538.00,7.2397306
78168.7,4538.50,7.93240584
78168.4,4539.00,7.75623448
78168.1,4539.50,7.56526206
78171.5,4540.00,7.257875
78174.6,4540.50,7.86130326
78178.5,4541.00,6.94805419
78184.2,4541.50,5.15852156
78188.5,4542.00,10.1626332
78195.2,4542.50,8.41760803
78199.3,4543.00,10.0640706
78204.9,4543.50,12.2324605
78208.3,4544.00,13.5994152
78217,4544.60,12.4293946
78224.3,4545.30,10.7147706
78231.6,4545.90,7.92429707
78240.5,4546.60,8.26907016
78248,4547.20,8.43012036
78259.4,4547.80,6.77078208
78268.6,4548.50,9.51029531
78275.9,4549.10,15.5134056
78279.8,4549.70,5.13856197
78286.3,4550.40,3.94796145
78292.8,4551.00,6.51746363
78300.9,4551.70,6.57379197
78305.7,4552.30,6.41796477
78312.6,4552.90,7.08601344
78316.8,4553.60,7.26980483
78323.5,4554.20,7.10761236
78327.4,4554.90,7.1921426
78331.6,4555.50,10.5274801
78341.4,4556.10,9.86656261
78346.4,4556.80,8.46980483
78352.3,4557.40,6.60004101
78355.2,4558.00,10.9175738
78359.7,4558.70,12.6621477
78365.2,4559.30,11.8559899
78370.2,4560.00,12.5821535
78374.6,4560.60,11.8849063
78379,4561.20,13.7921426
78382.1,4561.90,14.8645907
78388.6,4562.50,11.9543624
78395.5,4563.10,10.6509542
78404.6,4563.80,9.33303157
78414.7,4564.40,16.0506633
78421.5,4565.10,20.5076124
78424.3,4565.70,2.96260984
78435.1,4566.30,1.20877075
78439.5,4567.00,1.98582985
78441,4567.60,5.58800882
78448.7,4568.30,8.42472226
78453,4568.90,1.44608356
78459.4,4569.50,4.19805334
78467.7,4570.20,7.72640721
78470,4570.80,7.12918458
78474.3,4571.40,6.42436539
78481.2,4572.10,5.50851247
78490.2,4572.70,5.51342169
78498.9,4573.40,6.70106232
78504.9,4574.00,8.78150723
78511.2,4574.60,7.18953795
78515.3,4575.30,6.95957723
78519.4,4575.90,7.06194164
78529.8,4576.60,6.01507794
78535.2,4577.20,6.97803892
78543.5,4577.80,9.31157464
78556.9,4578.50,9.60155628
78561.5,4579.10,8.49595878
78566.8,4579.70,7.3210201
78572.2,4580.40,6.04608356
78578.6,4581.00,5.21671046
78584.4,4581.70,3.98498084
78590.8,4582.30,4.22918458
78601.7,4582.90,5.03577988
78610.9,4583.60,4.94762686
78614.7,4584.20,6.28816912
78621.2,4584.90,8.11866941
78631.3,4585.50,6.59457718
78635.9,4586.10,7.47378656
78642.8,4586.80,7.2241889
78656.8,4587.40,7.1695016
78662.2,4588.00,7.48084674
78666.2,4588.70,8.06651027
78676.5,4589.30,7.01261639
78682.5,4590.00,7.6998625
78687.3,4590.60,7.63505537
78692.6,4591.20,8.0763287
78697.8,4591.90,8.8763287
78702.6,4592.50,7.66260984
78707.9,4593.10,7.89619271
78713.3,4593.80,8.12565155
78723.4,4594.40,8.29879478
78732.8,4595.10,7.52330558
78741.8,4595.70,8.79938353
78749.6,4596.30,7.65246348
78757.5,4597.00,7.48595886
78762.1,4597.60,7.62453098
78769.6,4598.30,7.54120124
78774.3,4598.90,6.72846118
78779.6,4599.50,5.6210201
78787,4600.20,5.39595878
78797.8,4600.80,5.85817436
78802.6,4601.40,4.61157464
78808.6,4602.10,4.60304448
78812.8,4602.70,4.7650773
78900.6,4610.00,5.57098007
78905,4610.50,5.90271133
78908,4611.00,6.26194164
78914,4611.50,5.97407778
78917.8,4612.00,6.62679283
78922.3,4612.50,5.07525216
78927.5,4613.00,5.81157464
78932.8,4613.50,6.08816385
78937.2,4614.00,4.45883545
78945.1,4614.50,5.61499002
78951.6,4615.00,7.71574227
78957,4615.50,19.8040383
78961.4,4616.00,12.3468085
78965.3,4616.50,7.82846118
78970.6,4617.00,7.63355649
78977.6,4617.50,7.92181238
78980.7,4618.00,11.3733797
78986.2,4618.50,9.50291536
78995.1,4619.00,10.4753233
79000.8,4619.50,8.81809475
79009.5,4620.00,8.26329695
79015.6,4620.50,7.52181238
79022.2,4621.00,6.80052429
79025.9,4621.50,6.68669906
79030.3,4622.00,5.76874173
79038.8,4622.50,4.85035334
79044.2,4623.00,6.51370991
79049.5,4623.50,5.29587007
79058.5,4624.00,3.3241889
79063.4,4624.50,2.61342169
79068.7,4625.00,3.59415266
79075.9,4625.50,5.38084674
79079.9,4626.00,5.35852156
79085.2,4626.50,5.1650773
79089.7,4627.00,5.94411713
79095.4,4627.50,5.11436648
79099.9,4628.00,4.98623372
79107.1,4628.50,22.4466696
79110.8,4629.00,12.7411816
79118.9,4629.50,3.48345913
79124.1,4630.00,4.88150565
79129.1,4630.50,3.74076617
79137,4631.00,3.17021191
79142.4,4631.50,2.4671662
79151,4632.00,2.38553133
79162,4632.50,2.38669906
79167.2,4633.00,3.95363559
79172.4,4633.50,4.84796145
79177.3,4634.00,4.07649445
79179,4634.50,6.65246348
79182.6,4635.00,4.38924931
79186.5,4635.50,3.03743136
79192.9,4636.00,2.13569581
79196.6,4636.50,0.646669596
79203.1,4637.00,2.53355649
79206.1,4637.50,3.61325955
79211,4638.00,7.28165055
79215.9,4638.50,4.47382759
79221.5,4639.00,4.38735036
79225.7,4639.50,4.04269964
79232.4,4640.00,5.47098007
79239.5,4640.50,5.09036776
79244.2,4641.00,4.00001809
79251.6,4641.50,6.22846118
79258.3,4642.00,7.20847909
79263.2,4642.50,6.47337969
79270.9,4643.00,13.4960689
79277.3,4643.50,5.95035334
79284,4644.00,2.47933984
79288.4,4644.50,2.56194164
79293.7,4645.00,3.25861167
79300.9,4645.50,5.65344728
79305.9,4646.00,3.9378425
79311.9,4646.50,3.88345913
79318.8,4647.00,3.14121697
79324.3,4647.50,3.76651027
79330.2,4648.00,4.80742222
79337.7,4648.50,4.76831069
79341.9,4649.00,5.91898749
79345.1,4649.50,7.29276071
79351.5,4650.00,9.29282972
79355.1,4650.50,9.6934791
79359.7,4651.00,13.6535337
79363.9,4651.50,17.0991845
79369.7,4652.00,29.4512812
79371.2,4652.50,20.7775592
79375.4,4653.00,17.8511829
79380.5,4653.50,11.5294784
79388.2,4654.00,12.3139839
79396,4654.50,11.1079562
79401.4,4655.00,11.6514506
79405,4655.50,18.172684
79414.1,4656.00,14.0834101
79419.3,4656.50,15.6046303
79424.1,4657.00,32.9715379
79428.3,4657.50,17.6033642
79434.8,4658.00,20.0294784
79440.1,4658.50,29.5683107
79445.5,4659.00,10.9505083
79452.2,4659.50,10.0610472
79454.6,4660.00,9.9378425
79457.1,4660.50,9.47066412
79463.8,4661.00,8.98498084
79469.6,4661.50,8.89554468
79477.9,4662.00,7.66651027
79482.8,4662.50,9.92330558
79486.5,4663.00,13.1466696
79491.9,4663.50,18.5353261
79498.6,4664.00,16.4186694
79502.8,4664.50,11.1961927
79509.8,4665.00,10.3125307
79512.9,4665.50,14.2704183
79516.5,4666.00,15.3955447
79523.3,4666.50,40.0704183
79531.8,4667.00,14.7233056
79537.1,4667.50,11.4822439
79541.8,4668.00,12.8706641
79547.8,4668.50,19.6357799
79553.9,4669.00,11.2881691
79556.3,4669.50,10.9473894
79561.7,4670.00,11.5808467
79564.8,4670.50,11.6998625
79568.3,4671.00,10.8042863
79578.5,4671.60,12.0228208
79583.9,4672.10,12.5643845
79588.7,4672.60,14.3695016
79591.3,4673.10,15.329944
79595.9,4673.60,17.4581744
79602.9,4674.10,19.3780093
79615,4674.70,31.5010623
79616.7,4675.20,66.4000181
79624.8,4675.70,57.1881691
79630.2,4676.20,16.9839307
79633.7,4676.70,15.3586117
79637.9,4677.20,23.7586117
79647.1,4677.80,16.0752522
79651.4,4678.30,18.0135941
79658,4678.80,17.7922098
79663.4,4679.30,18.1595772
79667.4,4679.80,18.6350554
79673.3,4680.30,16.0399854
79677.7,4680.90,13.1468241
79680.9,4681.40,12.523784
79691.4,4681.90,12.0139839
79701.2,4682.40,12.1473894
79706.6,4682.90,14.4274649
79710.6,4683.40,14.8998625
79715.3,4684.00,17.0473894
79719.8,4684.50,17.2115746
79725.2,4685.00,15.9350554
79731,4685.50,16.0704183
79734.9,4686.00,28.2473894
79741.7,4686.60,35.2377286
79747.2,4687.10,70.6377286
79754.3,4687.60,110.071547
79756.5,4688.10,170.471547
79758.7,4688.60,191.935055
79761,4689.10,189.825652
79766.3,4689.70,50.1000181
79772.7,4690.20,18.1822439
79781.3,4690.70,13.6590175
79784.1,4691.20,12.0118915
79789.1,4691.70,11.6135941
79793,4692.20,11.6835361
79799.6,4692.80,11.5835361
79806.5,4693.30,11.1808467
79813.2,4693.80,11.3572987
79818.4,4694.30,12.7356958
79824.9,4694.80,12.0135941
79828.7,4695.30,11.5822439
79833.1,4695.90,11.0377286
79838,4696.40,10.9135941
79843,4696.90,10.4106052
79844.6,4697.40,9.71507794
79848.8,4697.90,10.7157423
79852.7,4698.40,13.924531
79864.7,4699.00,17.124531
79871.5,4699.50,15.5539625
79876.6,4700.00,12.5284612
79882.9,4700.50,12.0284612
79892,4701.00,13.1461644
79894.8,4701.60,11.0157423
79899.6,4702.10,8.62640721
79903.7,4702.60,7.54634298
79912,4703.10,4.75183815
79917.8,4703.60,14.1135062
79922.6,4704.10,14.1135062
79929.6,4704.70,15.8391076
79934.5,4705.20,18.3111959
79937.2,4705.70,17.0423994
79941.3,4706.20,20.3163247
79946.2,4706.70,18.9250146
79951.5,4707.20,17.0948874
79957.8,4707.80,18.2323839
79960.2,4708.30,20.976931
79963.2,4708.80,18.4626332
79967.8,4709.30,19.6478677
79972.1,4709.80,20.5101749
79980.7,4710.30,18.8777946
79985.1,4710.90,19.3478677
79990.6,4711.40,18.9578306
79998.3,4711.90,16.6323839
80001.5,4712.40,16.2104546
80006.3,4712.90,15.0145131
80012.6,4713.40,15.3369742
80021.2,4714.00,16.0231207
80028.2,4714.50,15.4354632
80035.6,4715.00,16.3857204
80042.3,4715.50,16.817255
80048.3,4716.00,14.2643783
80055.2,4716.60,14.6461339
80059,4717.10,16.1133084
80066,4717.60,17.8449682
80070.5,4718.10,15.7445705
80073.9,4718.60,18.1962461
80077.2,4719.10,20.3438049
80081,4719.70,20.4997715
80084.6,4720.20,19.1668803
80093.8,4720.70,18.6308688
80099.6,4721.20,17.1612963
80104.4,4721.70,15.3228089
80113.8,4722.20,15.3221781
80121,4722.80,14.5228089
80125.5,4723.30,15.073416
80133.9,4723.80,14.587443
80143.7,4724.30,15.5119465
80147.2,4724.80,15.1414251
80153.9,4725.30,14.8612963
80156.7,4725.90,17.3073047
80162.2,4726.40,25.2330311
80167.8,4726.90,19.6374779
80173.8,4727.40,17.1810885
80177.6,4727.90,14.4232638
80179.7,4728.40,16.2668803
80187.9,4729.00,16.1658855
80190.8,4729.50,15.3765557
80196.5,4730.00,15.9320587
80199.1,4730.50,25.7368873
80203.9,4731.00,38.6101749
80208.1,4731.50,31.4626332
80208.7,4731.60,30.8385796
80214.1,4732.00,59.8088526
80213.2,4732.10,58.136151
80218.1,4732.50,69.6438049
80222.1,4733.00,108.28572
80227.1,4733.50,48.5438049
80233.5,4734.00,25.2423994
80236.5,4734.50,21.3898103
80242.3,4735.00,22.9777946
80246.7,4735.50,22.0384895
80251.9,4736.00,21.3323839
80253.4,4736.50,25.2857204
80255.5,4737.00,28.8795521
80261.2,4737.50,26.6003283
80265.5,4738.00,24.836151
80269.5,4738.50,20.9384895
80277.5,4739.00,39.545912
80285.3,4739.50,40.4529615
80296.5,4740.00,32.1369742
80303,4740.50,23.6739043
80308.3,4741.00,19.8739043
80312.5,4741.50,19.6695898
80319.1,4742.00,19.3739043
80323.1,4742.50,21.632262
80328.2,4743.00,19.80299
80331.6,4743.50,17.9948874
80335.9,4744.00,18.1391076
80340.2,4744.50,16.2320587
80345.9,4745.00,16.4455622
80350.2,4745.50,18.3330316
80358.1,4746.00,17.8621477
80365.3,4746.50,17.1423994
80368.5,4747.00,17.6149757
80374,4747.50,19.5149757
80382,4748.00,25.7559899
80385.1,4748.50,19.4559899
80392.5,4749.00,17.9903729
80395.7,4749.50,20.7178055
80402.2,4750.00,20.9971609
80406.3,4750.50,23.4695898
80415.5,4751.00,21.5924259
80425.1,4751.50,19.4625578
80427.7,4752.00,16.6122992
80434.1,4752.50,13.5455622
80440.5,4753.00,13.1559899
80447.2,4753.50,15.0308688
80453.6,4754.00,12.7423994
80459.7,4754.50,13.4739043
80467.3,4755.00,13.0827547
80473.8,4755.50,12.6860134
80477.6,4756.00,12.1739739
80485.1,4756.50,11.0277873
80489.5,4757.00,10.8039821
80493.1,4757.50,10.683655
80498.2,4758.00,10.4084517
80502.9,4758.50,9.70150946
80510.6,4759.00,10.6891526
80515.9,4759.50,10.9122992
80518.3,4760.00,11.1159106
80523.4,4760.50,9.0021973
80530.1,4761.00,19.4401797
80535.8,4761.50,10.5399854
80544.9,4762.00,8.31014595
80551.9,4762.50,7.88150723
80556.8,4763.00,8.68239436
80564.4,4763.50,10.0928297
80570.3,4764.00,10.0408106
80574.9,4764.50,8.55327386
80581.5,4765.00,7.90709473
80587.5,4765.50,7.50304129
80593.3,4766.00,7.86487531
80600,4766.50,6.89581766
80606.9,4767.00,6.37510756
80612.5,4767.50,6.42369263
80617.7,4768.00,5.27695758
80624.4,4768.50,6.82191144
80626.9,4769.00,6.15883545
80628.4,4769.50,6.45636446
80638.6,4770.00,6.44572738
80648.1,4770.50,7.61261733
80651.1,4771.00,7.72664759
80652.7,4771.50,7.45164332
80659.7,4772.00,6.86158325
80666.4,4772.50,6.38239436
80676.2,4773.00,7.24630385
80673.7,4773.50,6.78449925
80676.6,4774.00,7.69457718
80681.8,4774.50,8.75327386
80690.1,4775.00,8.02369263
80693,4775.50,9.37377013
80699.5,4776.00,12.2032809
80703.7,4776.50,8.59722497
80711,4777.00,6.25118293
80709.7,4777.50,9.99432809
80707.3,4778.00,9.09432809
80715,4778.50,10.3928297
80721.3,4779.00,9.02947845
80729.6,4779.50,7.52947845
80734.3,4780.00,7.10463029
80733.9,4780.50,7.40328092
80739.7,4781.00,7.29276071
80744.7,4781.50,6.76831069
80752.7,4782.00,6.1719748
80758,4782.50,6.33045384
80763.5,4783.00,7.42994396
80769.5,4783.50,7.78341007
80772.1,4784.00,18.7304538
80777.4,4784.50,16.0769576
80776.6,4785.00,6.10738139
80782.9,4785.50,5.93660363
80793.1,4786.00,4.15794102
80796.6,4786.50,3.53838026
80802.7,4787.00,4.07439614
80808.8,4787.50,4.47695758
80813.8,4788.00,4.10428633
80820.7,4788.50,5.3775592
80826.8,4789.00,7.94815348
80887,4796.50,8.98738991
80892.4,4797.00,9.85164332
80900.3,4797.50,9.62191144
80903.2,4798.00,9.59457718
80910.3,4798.50,10.8752013
80917.6,4799.00,11.2752013
80923,4799.40,9.25663335
80929.5,4799.90,10.8417181
80936.3,4800.40,10.2648753
80943.1,4800.90,10.9848822
80949.8,4801.40,10.3165165
80952.7,4801.90,8.08708371
80956.7,4802.40,6.48488217
80963,4802.90,4.82199924
80964.4,4803.40,4.50509609
80970.6,4803.90,4.77439614
80978.5,4804.40,5.84815348
80986.7,4804.90,6.19415266
80994.1,4805.30,5.64587478
80998,4805.80,5.43681348
81004,4806.30,5.02862133
81011,4806.80,4.51651653
81016.7,4807.30,2.74304878
81018.3,4807.80,2.6553682
81023.9,4808.30,3.69918446
81028.8,4808.80,5.13639503
81036.3,4809.30,5.26684654
81042.4,4809.80,7.90304129
81048.2,4810.30,9.26684654
81054.1,4810.80,8.89432809
81060.5,4811.20,7.26197437
81066,4811.70,5.98738991
81073.1,4812.20,6.27695758
81085.4,4812.70,5.99722497
81093.7,4813.20,5.86684654
81100.7,4813.70,5.10332305
81112.1,4814.20,5.94171807
81118.8,4814.70,6.08239436
81122.1,4815.20,5.59432809
81131.8,4815.70,5.24815348
81142.8,4816.20,6.07695758
81146.6,4816.70,5.97695758
81150.9,4817.10,6.65128118
81156.1,4817.60,15.4264072
81155.8,4818.10,21.5572987
81162.1,4818.60,19.0125307
81164.2,4819.10,9.90144981
81168.6,4819.60,6.2998625
81175.6,4820.10,5.2241889
81182.3,4820.60,5.18816912
81186.9,4821.10,5.13505537
81190,4821.60,5.4210201
81196.2,4822.10,6.16674507
81199,4822.60,7.67626226
81203.6,4823.00,8.24017967
81209.5,4823.50,8.31340558
81216.8,4824.00,7.44150772
81219.4,4824.50,6.65285166
81223.3,4825.00,8.27334281
81226.6,4825.50,8.35408081
81227.3,4826.00,7.73246048
81233.2,4826.50,9.34671662
81240.3,4827.00,8.53053876
81244.1,4827.50,2.74628779
81250.1,4828.00,2.19606894
81255.5,4828.50,4.24411713
81255.4,4829.00,4.59938353
81261.6,4829.40,3.85035334
81268.3,4829.90,3.42693889
81276.8,4830.40,4.17078208
81282.9,4830.90,3.17599796
81283.8,4831.40,2.22679283
81294.2,4831.90,2.40052429
81303.3,4832.40,1.20847909
81307.3,4832.90,1.3008305
81309.1,4833.40,1.08669906
81314.1,4833.90,2.76130326
81318.1,4834.40,2.49000602
81321.9,4834.90,3.26082048
81320.3,4835.30,2.97599796
81328.5,4835.80,2.75789819
81334.1,4836.30,2.85789819
81339.4,4836.80,2.5670912
81347.1,4837.30,3.14821861
81354.6,4837.80,2.73035968
81359.2,4838.30,2.83217555
81363.8,4838.80,3.15576088
81366.8,4839.30,1.44796145
81375.9,4839.80,1.22679283
81381.1,4840.30,1.44411713
81392.7,4840.80,1.08669906
81394.2,4841.20,1.00052429
81399,4841.70,0.977712048
81401.5,4842.20,1.18924931
81405.8,4842.70,1.18924931
81415.7,4843.20,1.31528883
81422.3,4843.70,0.910605157
81432.3,4844.20,1.07098007
81436.2,4844.70,1.43743136
81445.6,4845.20,1.42282076
81451.3,4845.70,2.1274649
81460.3,4846.20,2.08345913
81470.6,4846.70,2.25035334
81479.2,4847.10,2.07337969
81484.2,4847.60,2.33217555
81490.1,4848.10,3.02372812
81497.3,4848.60,14.0646445
81503,4849.10,1.74017967
81505.8,4849.60,2.09587007
81513.5,4850.10,1.75363559
81521.8,4850.60,2.04020282
81529.2,4851.10,1.75876778
81537.2,4851.60,2.28735036
81542.3,4852.10,2.58669906
81547.5,4852.60,2.50225815
81552.8,4853.00,2.34120124
81561.6,4853.50,2.39036776
81566.6,4854.00,2.07154696
81568.2,4854.50,2.47771205
81571.2,4855.00,2.42282076
82343,4922.40,2.87954892
82346,4922.90,2.41060516
82351.8,4923.30,2.23772857
82355.2,4923.70,2.08224389
82363.9,4924.20,1.91261639
82372.5,4924.60,2.21060516
82377.2,4925.00,2.20001809
82380.3,4925.50,2.61189147
82386,4925.90,3.12282076
82393.2,4926.30,1.71568752
82398,4926.80,0.529943963
82403.1,4927.20,0.718891415
82405.4,4927.60,-0.102764922
82409.2,4928.00,-0.178088558
82416,4928.50,0.082173414
82420.1,4928.90,0.486136624
82425.3,4929.30,0.066846536
82430.5,4929.80,0.553533707
82434,4930.20,0.072683981
82437.4,4930.60,-0.695369706
82445.9,4931.10,-1.01291629
82450.2,4931.50,-0.496635808
82454.5,4931.90,-1.65427262
82457.7,4932.40,-0.743249446
82463.7,4932.80,-0.643249446
82468.8,4933.20,0.029943963
82475.3,4933.70,0.2903862
82479.7,4934.10,-0.268192545
82485.1,4934.50,-0.387382673
82488.3,4935.00,-0.838457522
82493.5,4935.40,-0.287382673
82499,4935.80,1.01157464
82504.2,4936.30,0.262609839
82512.3,4936.70,1.1274649
82520,4937.10,0.584980841
82525.6,4937.50,0.935695807
82532,4938.00,0.653533707
82538.9,4938.40,0.712616389
82546.5,4938.80,0.680846742
82551.4,4939.30,0.713983899
82554.2,4939.70,1.03998536
82560.5,4940.10,1.00738139
82568.1,4940.60,0.9635143
82571.1,4941.00,1.5406044
82575.8,4941.40,1.39149136
82582.9,4941.90,0.554653684
82586.8,4942.30,0.584499247
82592.6,4942.70,-0.018298516
82596.1,4943.20,0.583589126
82602.4,4943.60,0.26488015
82607.5,4944.00,0.585993864
82615,4944.50,0.640077667
82618.6,4944.90,0.790055883
82624.2,4945.30,0.926647593
82627.1,4945.80,0.245727376
82629.5,4946.20,0.95636446
82633.5,4946.60,0.903971382
82638.1,4947.10,0.826647593
82640.8,4947.50,0.590055883
82644.4,4947.90,0.771837252
82647.1,4948.40,1.10509609
82651.1,4948.80,1.27183725
82657.7,4949.20,1.31748029
82663.3,4949.70,1.19918446
82670.4,4950.10,1.6939044
82674.5,4950.50,0.914387743
82677.1,4951.00,0.85636446
82681.2,4951.40,1.32220095
82688,4951.80,1.91275522
82692.4,4952.30,1.9558817
82695.5,4952.70,0.903041289
82699.7,4953.10,0.549622643
82705.1,4953.60,0.847012989
82709.1,4954.00,2.04081056
82715.5,4954.40,1.57520127
82720.7,4954.90,1.0934791
82725.9,4955.30,0.595817658
82732.2,4955.70,0.477023915
82738.4,4956.20,0.968061332
82742.3,4956.60,0.992429146
82748.5,4957.00,1.05465368
82755.4,4957.50,2.07160227
82760.9,4957.90,2.09282972
82763.9,4958.30,2.861571
82770.3,4958.80,4.0406044
82774.6,4959.20,4.6635143
82780.9,4959.60,5.09415266
82786.1,4960.10,4.73283901
82793.2,4960.50,4.99276071
82797.7,4960.90,4.81898749
82806.1,4961.40,4.72994396
82807.1,4961.80,4.49457718
82809.2,4962.20,5.28488217
82814.7,4962.70,5.21261733
82818,4963.10,5.44815348
82822.5,4963.50,5.28393073
82827.4,4964.00,6.34304878
82832.3,4964.40,5.58708371
82836.5,4964.80,5.49581766
82846.2,4965.30,5.80709473
82849.6,4965.70,5.17183725
82855.6,4966.10,5.55274511
82863.3,4966.60,6.70509609
